lon,lat,aqi_index,aqi_timestamp,co,no,no2,o3,so2,pm2_5,pm10,nh3,temperature_2m,relative_humidity_2m,precipitation,wind_speed_10m,wind_direction_10m,surface_pressure,cloudcover,visibility,dew_point_2m,apparent_temperature,shortwave_radiation,et0_fao_evapotranspiration,soil_temperature_0cm,soil_moisture_0_to_1cm,weather_timestamp,hour,day,month,weekday,aqi_change_rate
67.0207,24.8547,5.0,2024-11-23 05:00:00,4165.65,65.27,94.59,16.45,22.41,149.73,190.88,30.4,25.7,67.0,0.0,2.5,339.0,1014.9,2.0,,19.2,28.8,238.0,0.15,,,2024-11-23 04:29:19,4,23,11,5,0.0
67.0207,24.8547,5.0,2024-11-23 06:00:00,3337.86,38.89,90.48,37.55,19.55,127.59,163.86,27.11,27.8,60.0,0.0,5.0,283.0,1015.0,6.0,,19.1,30.5,415.0,0.3,,,2024-11-23 05:29:19,5,23,11,5,0.0
67.0207,24.8547,3.0,2024-11-23 07:00:00,847.82,4.53,24.68,90.84,9.3,40.57,59.82,7.22,29.2,52.0,0.0,8.5,270.0,1014.5,8.0,,18.2,31.0,553.0,0.42,,,2024-11-23 06:29:19,6,23,11,5,-0.0005555555555555556
67.0207,24.8547,3.0,2024-11-23 08:00:00,447.27,1.61,10.62,100.14,6.02,27.76,44.03,3.51,30.0,47.0,0.0,10.2,262.0,1013.4,20.0,,17.6,31.7,635.0,0.49,,,2024-11-23 07:29:19,7,23,11,5,0.0
67.0207,24.8547,2.0,2024-11-23 09:00:00,383.85,1.17,8.4,97.27,5.01,24.94,40.86,2.6,30.2,46.0,0.0,11.1,261.0,1012.4,23.0,,17.2,31.5,606.0,0.49,,,2024-11-23 08:29:19,8,23,11,5,-0.0002777777777777778
67.0207,24.8547,2.0,2024-11-23 10:00:00,387.19,1.2,9.0,91.55,4.65,23.82,39.79,2.44,30.0,47.0,0.0,12.0,262.0,1011.5,26.0,,17.4,30.9,552.0,0.46,,,2024-11-23 09:29:19,9,23,11,5,0.0
67.0207,24.8547,2.0,2024-11-23 11:00:00,433.92,1.4,12.34,82.25,4.95,23.96,40.1,2.88,29.8,48.0,0.0,12.1,265.0,1011.2,61.0,,17.5,30.7,459.0,0.39,,,2024-11-23 10:29:19,10,23,11,5,0.0
67.0207,24.8547,2.0,2024-11-23 12:00:00,480.65,0.91,16.96,72.24,4.95,24.23,40.57,3.23,29.0,52.0,0.0,12.5,265.0,1010.9,14.0,,18.1,30.2,323.0,0.29,,,2024-11-23 11:29:19,11,23,11,5,0.0
67.0207,24.8547,3.0,2024-11-23 13:00:00,567.44,0.08,23.99,61.51,5.3,25.09,41.75,3.7,28.2,55.0,0.0,11.4,266.0,1011.3,4.0,,18.4,29.7,161.0,0.18,,,2024-11-23 12:29:19,12,23,11,5,0.0002777777777777778
67.0207,24.8547,3.0,2024-11-23 14:00:00,554.08,0.0,22.96,61.51,5.13,25.04,42.09,3.64,27.6,59.0,0.0,10.1,276.0,1012.0,0.0,,18.8,29.4,22.0,0.09,,,2024-11-23 13:29:19,13,23,11,5,0.0
67.0207,24.8547,2.0,2024-11-23 15:00:00,467.3,0.0,15.94,70.1,4.41,24.48,42.04,3.36,27.0,63.0,0.0,7.6,278.0,1012.4,0.0,,19.5,29.5,0.0,0.04,,,2024-11-23 14:29:19,14,23,11,5,-0.0002777777777777778
67.0207,24.8547,3.0,2024-11-23 16:00:00,801.09,0.0,29.82,54.36,6.74,35.14,57.47,8.74,26.6,67.0,0.0,7.7,270.0,1013.0,0.0,,19.9,29.3,0.0,0.03,,,2024-11-23 15:29:19,15,23,11,5,0.0002777777777777778
67.0207,24.8547,4.0,2024-11-23 17:00:00,1321.79,0.06,51.41,27.54,9.89,55.12,83.66,15.07,26.2,69.0,0.0,6.9,279.0,1013.4,5.0,,20.0,29.1,0.0,0.03,,,2024-11-23 16:29:19,16,23,11,5,0.0002777777777777778
67.0207,24.8547,4.0,2024-11-23 18:00:00,1682.28,0.54,62.38,14.13,11.44,72.01,104.53,17.23,25.8,70.0,0.0,5.7,288.0,1013.5,51.0,,20.0,28.8,0.0,0.02,,,2024-11-23 17:29:19,17,23,11,5,0.0
67.0207,24.8547,4.0,2024-11-23 19:00:00,1708.98,0.73,63.75,11.27,10.61,72.64,104.46,14.57,25.4,72.0,0.0,5.9,282.0,1013.4,95.0,,19.9,28.3,0.0,0.02,,,2024-11-23 18:29:19,18,23,11,5,0.0
67.0207,24.8547,4.0,2024-11-23 20:00:00,1441.96,0.1,54.84,20.74,8.46,59.74,87.17,8.99,25.0,74.0,0.0,4.9,294.0,1013.2,94.0,,20.0,28.1,0.0,0.01,,,2024-11-23 19:29:19,19,23,11,5,0.0
67.0207,24.8547,4.0,2024-11-23 22:00:00,1041.41,0.0,31.87,42.2,7.21,50.84,74.73,6.14,24.0,79.0,0.0,6.8,323.0,1012.8,99.0,,20.0,26.8,0.0,0.01,,,2024-11-23 21:29:19,21,23,11,5,0.0
67.0207,24.8547,4.0,2024-11-23 23:00:00,1094.82,0.0,30.5,41.13,7.75,56.65,81.24,6.9,23.7,81.0,0.0,5.3,327.0,1012.5,100.0,,20.1,26.9,0.0,0.0,,,2024-11-23 22:29:19,22,23,11,5,0.0
67.0207,24.8547,4.0,2024-11-24 00:00:00,1268.39,0.0,34.62,35.41,9.18,67.77,94.48,8.11,23.6,81.0,0.0,4.6,342.0,1012.3,99.0,,20.2,26.9,0.0,0.0,,,2024-11-23 23:29:19,23,23,11,5,0.0
67.0207,24.8547,5.0,2024-11-24 01:00:00,1682.28,0.03,47.3,23.25,11.8,88.24,118.42,10.01,23.3,83.0,0.0,3.6,6.0,1012.3,79.0,,20.2,26.8,0.0,0.0,,,2024-11-24 00:29:19,0,24,11,6,0.0002777777777777778
67.0207,24.8547,5.0,2024-11-24 02:00:00,2323.15,2.4,69.23,6.08,15.26,117.39,152.41,13.05,23.1,85.0,0.0,3.0,25.0,1013.2,51.0,,20.4,26.7,0.0,0.0,,,2024-11-24 01:29:19,1,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 03:00:00,3791.81,32.63,89.11,0.97,21.7,175.2,220.99,21.79,22.9,86.0,0.0,3.5,35.0,1013.9,33.0,,20.4,26.4,0.0,0.0,,,2024-11-24 02:29:19,2,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 04:00:00,5661.01,84.94,105.56,5.5,29.56,235.41,294.18,29.89,23.4,84.0,0.0,4.6,36.0,1014.4,38.0,,20.5,26.8,62.0,0.04,,,2024-11-24 03:29:19,3,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 05:00:00,7049.56,110.86,137.09,11.8,35.76,285.91,354.15,38.0,25.6,73.0,0.0,3.7,51.0,1015.4,1.0,,20.5,29.2,234.0,0.15,,,2024-11-24 04:29:19,4,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 06:00:00,7690.43,89.41,197.41,28.97,41.01,343.14,415.96,44.58,27.5,65.0,0.0,0.7,90.0,1015.5,45.0,,20.2,31.3,415.0,0.28,,,2024-11-24 05:29:19,5,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 07:00:00,3177.64,16.09,106.93,91.55,30.99,151.92,194.85,19.76,28.6,56.0,0.0,2.2,185.0,1015.1,46.0,,19.0,31.8,560.0,0.39,,,2024-11-24 06:29:19,6,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 08:00:00,2376.56,9.39,80.88,120.16,24.08,124.72,164.21,16.47,29.6,49.0,0.0,5.2,182.0,1014.1,23.0,,17.8,32.2,643.0,0.47,,,2024-11-24 07:29:19,7,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 09:00:00,2056.12,7.49,72.66,125.89,19.79,111.49,149.88,15.71,29.9,47.0,0.0,7.9,191.0,1013.4,30.0,,17.2,31.6,609.0,0.47,,,2024-11-24 08:29:19,8,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 10:00:00,1602.17,5.81,60.32,107.29,14.66,75.45,109.4,13.93,29.5,49.0,0.0,9.3,209.0,1012.4,27.0,,17.6,30.9,535.0,0.43,,,2024-11-24 09:29:19,9,24,11,6,0.0
67.0207,24.8547,3.0,2024-11-24 11:00:00,1068.12,3.32,43.87,85.83,10.49,44.59,73.21,9.63,29.4,51.0,0.0,9.8,224.0,1012.0,13.0,,18.2,30.9,435.0,0.36,,,2024-11-24 10:29:19,10,24,11,6,-0.0005555555555555556
67.0207,24.8547,3.0,2024-11-24 12:00:00,674.25,0.8,29.47,82.97,7.87,31.13,55.96,5.51,29.0,52.0,0.0,9.6,236.0,1011.8,18.0,,18.0,30.5,325.0,0.28,,,2024-11-24 11:29:19,11,24,11,6,0.0
67.0207,24.8547,3.0,2024-11-24 13:00:00,527.38,0.01,19.71,97.27,7.45,30.21,53.16,3.32,28.4,53.0,0.0,9.5,251.0,1012.2,19.0,,18.0,29.9,150.0,0.16,,,2024-11-24 12:29:19,12,24,11,6,0.0
67.0207,24.8547,3.0,2024-11-24 14:00:00,667.57,0.0,26.39,91.55,9.18,35.18,59.07,4.94,28.1,55.0,0.0,8.3,268.0,1012.6,7.0,,18.3,29.9,20.0,0.08,,,2024-11-24 13:29:19,13,24,11,6,0.0
67.0207,24.8547,3.0,2024-11-24 15:00:00,700.95,0.0,26.73,85.83,9.42,35.8,61.38,6.78,27.2,61.0,0.0,10.1,282.0,1012.9,5.0,,19.0,29.1,0.0,0.06,,,2024-11-24 14:29:19,14,24,11,6,0.0
67.0207,24.8547,3.0,2024-11-24 16:00:00,1094.82,0.0,41.81,60.8,10.97,48.49,78.67,13.68,26.6,64.0,0.0,9.4,305.0,1013.5,5.0,,19.1,28.7,0.0,0.05,,,2024-11-24 15:29:19,15,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 17:00:00,1762.39,0.02,64.43,33.62,14.07,75.76,111.21,22.04,26.0,67.0,0.0,8.4,332.0,1013.9,4.0,,19.5,28.4,0.0,0.04,,,2024-11-24 16:29:19,16,24,11,6,0.0005555555555555556
67.0207,24.8547,5.0,2024-11-24 18:00:00,2510.07,0.78,87.05,13.59,17.64,112.8,153.13,27.36,25.5,70.0,0.0,7.1,339.0,1014.1,0.0,,19.6,28.1,0.0,0.02,,,2024-11-24 17:29:19,17,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 19:00:00,3070.83,4.97,100.08,2.15,19.55,138.87,181.56,26.09,25.0,72.0,0.0,6.1,346.0,1014.1,0.0,,19.7,27.9,0.0,0.02,,,2024-11-24 18:29:19,18,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 20:00:00,2964.02,6.31,94.59,0.8,18.12,131.7,172.42,18.49,24.5,75.0,0.0,6.1,360.0,1013.9,0.0,,19.8,27.4,0.0,0.01,,,2024-11-24 19:29:19,19,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 21:00:00,2536.77,3.13,82.25,2.26,18.12,114.99,157.78,14.31,24.1,77.0,0.0,5.9,360.0,1013.6,0.0,,19.9,27.1,0.0,0.01,,,2024-11-24 20:29:19,20,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 22:00:00,2029.42,0.46,63.75,8.85,19.07,99.45,146.06,13.05,23.8,80.0,0.0,6.5,357.0,1013.7,0.0,,20.0,26.7,0.0,0.01,,,2024-11-24 21:29:19,21,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-24 23:00:00,1735.69,0.03,48.67,18.95,20.74,95.35,144.82,14.82,23.3,84.0,0.0,7.3,10.0,1013.7,0.0,,20.4,26.3,0.0,0.01,,,2024-11-24 22:29:19,22,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-25 00:00:00,1642.23,0.0,41.47,28.25,22.65,98.16,148.39,17.48,22.9,82.0,0.0,7.7,16.0,1013.8,1.0,,19.6,25.5,0.0,0.01,,,2024-11-24 23:29:19,23,24,11,6,0.0
67.0207,24.8547,5.0,2024-11-25 01:00:00,1628.88,0.0,40.44,33.26,24.08,101.59,151.48,19.76,22.5,74.0,0.0,7.2,18.0,1013.9,1.0,,17.6,24.2,0.0,0.02,,,2024-11-25 00:29:19,0,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 02:00:00,1922.61,0.01,51.41,28.61,25.99,113.16,165.73,24.57,21.8,66.0,0.0,6.9,33.0,1014.7,0.0,,15.1,22.5,0.0,0.03,,,2024-11-25 01:29:19,1,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 03:00:00,3044.13,7.6,86.37,7.78,32.9,156.62,220.56,39.01,21.5,63.0,0.0,7.4,43.0,1015.5,6.0,,14.2,21.7,0.0,0.03,,,2024-11-25 02:29:19,2,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 04:00:00,4539.49,46.04,104.19,10.55,40.53,203.6,284.73,53.2,22.1,57.0,0.0,7.2,51.0,1016.1,3.0,,13.2,22.1,60.0,0.07,,,2024-11-25 03:29:19,3,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 05:00:00,5393.98,67.06,126.12,20.74,47.68,232.41,331.18,59.78,24.0,50.0,0.0,5.1,58.0,1016.6,2.0,,13.1,24.3,236.0,0.17,,,2024-11-25 04:29:19,4,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 06:00:00,5393.98,50.51,150.8,46.49,57.7,245.2,355.09,58.26,26.9,39.0,0.0,5.1,80.0,1016.8,0.0,,11.9,26.7,423.0,0.3,,,2024-11-25 05:29:19,5,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 07:00:00,1602.17,9.39,62.38,113.01,99.18,92.33,152.4,17.48,28.8,30.0,0.0,4.1,103.0,1016.1,1.0,,9.6,28.2,572.0,0.41,,,2024-11-25 06:29:19,6,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 08:00:00,1281.74,6.26,49.35,131.61,81.06,79.24,130.24,14.31,30.0,26.0,0.0,3.9,133.0,1015.0,0.0,,8.2,29.7,661.0,0.48,,,2024-11-25 07:29:19,7,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 09:00:00,1361.85,5.53,51.41,143.05,71.53,84.55,134.89,14.57,30.8,24.0,0.0,3.8,163.0,1013.9,0.0,,8.1,30.6,684.0,0.5,,,2024-11-25 08:29:19,8,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 10:00:00,1575.47,5.25,62.38,145.91,65.8,96.66,147.74,15.83,31.1,24.0,0.0,5.0,195.0,1012.8,0.0,,8.3,30.5,636.0,0.48,,,2024-11-25 09:29:19,9,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 11:00:00,1815.8,4.3,78.83,138.76,62.94,111.04,162.86,17.48,30.9,27.0,0.0,7.7,216.0,1012.4,0.0,,9.8,29.7,524.0,0.43,,,2024-11-25 10:29:19,10,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 12:00:00,1895.9,1.58,87.74,123.02,53.88,112.01,162.73,17.73,29.9,34.0,0.0,10.8,240.0,1012.2,0.0,,12.5,29.1,359.0,0.33,,,2024-11-25 11:29:19,11,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 13:00:00,2243.04,0.05,105.56,97.27,45.3,121.96,171.63,19.0,28.6,35.0,0.0,11.5,260.0,1012.5,0.0,,11.9,27.6,169.0,0.22,,,2024-11-25 12:29:19,12,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 14:00:00,2910.61,0.0,131.61,78.68,42.44,156.45,208.43,23.81,27.2,42.0,0.0,8.2,299.0,1013.0,0.0,,13.1,27.0,22.0,0.1,,,2024-11-25 13:29:19,13,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 15:00:00,3284.45,0.0,134.35,80.82,43.39,198.89,255.31,29.39,26.2,49.0,0.0,8.4,320.0,1013.7,12.0,,14.6,26.5,0.0,0.07,,,2024-11-25 14:29:19,14,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 16:00:00,4219.06,0.02,159.03,50.78,46.25,257.8,321.57,43.57,25.4,55.0,0.0,7.3,318.0,1014.3,60.0,,15.6,26.3,0.0,0.05,,,2024-11-25 15:29:19,15,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 17:00:00,6088.26,8.38,205.64,3.93,50.54,348.56,421.14,65.86,25.0,57.0,0.0,6.4,315.0,1014.8,7.0,,16.0,26.2,0.0,0.04,,,2024-11-25 16:29:19,16,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 18:00:00,8331.3,44.26,222.09,0.0,55.31,464.48,548.04,90.18,24.6,59.0,0.0,7.2,328.0,1014.8,0.0,,16.1,25.7,0.0,0.04,,,2024-11-25 17:29:19,17,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 19:00:00,9613.04,85.83,222.09,0.0,54.36,517.46,612.47,98.29,24.1,62.0,0.0,6.3,360.0,1014.8,0.0,,16.5,25.4,0.0,0.03,,,2024-11-25 18:29:19,18,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 20:00:00,9292.6,97.45,208.38,0.0,48.64,477.98,574.25,86.13,23.5,66.0,0.0,6.0,63.0,1014.6,0.0,,16.7,25.0,0.0,0.02,,,2024-11-25 19:29:19,19,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 21:00:00,7690.43,75.1,189.19,0.0,42.92,382.86,475.79,67.89,23.6,61.0,0.0,4.3,15.0,1014.1,0.0,,15.6,24.9,0.0,0.02,,,2024-11-25 20:29:19,20,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 22:00:00,5287.17,37.55,152.17,0.0,37.19,272.53,354.02,49.14,23.2,61.0,0.0,4.7,2.0,1014.3,0.0,,15.1,24.2,0.0,0.02,,,2024-11-25 21:29:19,21,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-25 23:00:00,4058.84,20.79,119.27,0.0,32.42,219.16,291.79,41.04,22.1,65.0,0.0,6.1,360.0,1014.3,0.0,,15.3,23.0,0.0,0.02,,,2024-11-25 22:29:19,22,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-26 00:00:00,3204.35,10.39,94.59,0.05,29.56,187.56,253.22,34.96,21.5,68.0,0.0,6.8,2.0,1014.5,0.0,,15.2,22.2,0.0,0.02,,,2024-11-25 23:29:19,23,25,11,0,0.0
67.0207,24.8547,5.0,2024-11-26 01:00:00,2910.61,7.6,80.88,0.25,28.37,177.03,239.46,31.92,21.1,69.0,0.0,7.1,9.0,1014.6,0.0,,15.4,21.9,0.0,0.02,,,2024-11-26 00:29:19,0,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 02:00:00,3391.27,17.66,82.94,0.07,29.8,200.03,263.41,32.93,21.4,77.0,0.0,6.8,348.0,1014.9,0.0,,17.1,22.9,0.0,0.01,,,2024-11-26 01:29:19,1,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 03:00:00,5714.42,72.42,109.67,0.41,37.67,299.86,375.36,45.6,21.0,79.0,0.0,5.2,360.0,1015.3,0.0,,17.2,22.9,0.0,0.0,,,2024-11-26 02:29:19,2,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 04:00:00,9506.23,173.45,149.43,3.44,48.64,438.41,533.23,64.34,21.4,78.0,0.0,3.6,18.0,1015.8,0.0,,17.3,23.4,59.0,0.03,,,2024-11-26 03:29:19,3,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 05:00:00,12496.95,227.09,211.12,9.3,59.13,548.53,655.71,87.14,24.0,67.0,0.0,1.9,17.0,1016.3,0.0,,17.5,26.4,230.0,0.14,,,2024-11-26 04:29:19,4,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 06:00:00,13031.01,164.51,323.53,30.04,64.85,624.12,729.74,89.17,26.8,56.0,0.0,1.0,338.0,1016.7,0.0,,17.3,29.2,412.0,0.27,,,2024-11-26 05:29:19,5,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 07:00:00,2510.07,11.85,86.37,124.45,34.81,137.47,184.64,17.23,29.0,40.0,0.0,2.3,241.0,1016.1,0.0,,14.2,30.2,564.0,0.39,,,2024-11-26 06:29:19,6,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 08:00:00,1348.5,4.92,43.87,150.2,22.17,88.94,130.59,11.15,30.3,33.0,0.0,5.5,238.0,1014.9,0.0,,12.2,30.8,653.0,0.49,,,2024-11-26 07:29:19,7,26,11,1,0.0
67.0207,24.8547,4.0,2024-11-26 09:00:00,1108.17,4.02,37.36,147.34,17.64,74.44,115.16,10.26,30.8,34.0,0.0,8.5,235.0,1013.7,0.0,,13.1,31.2,675.0,0.53,,,2024-11-26 08:29:19,8,26,11,1,-0.0002777777777777778
67.0207,24.8547,4.0,2024-11-26 10:00:00,907.9,3.52,32.56,125.89,13.71,58.63,97.59,8.23,30.7,36.0,0.0,10.7,243.0,1012.6,0.0,,13.8,30.8,626.0,0.51,,,2024-11-26 09:29:19,9,26,11,1,0.0
67.0207,24.8547,3.0,2024-11-26 11:00:00,727.65,2.43,27.76,105.86,11.56,46.78,85.3,6.02,30.6,35.0,0.0,12.2,262.0,1012.3,0.0,,13.2,29.9,513.0,0.45,,,2024-11-26 10:29:19,10,26,11,1,-0.0002777777777777778
67.0207,24.8547,3.0,2024-11-26 12:00:00,580.79,0.82,21.76,97.27,9.42,39.7,78.81,3.8,29.9,37.0,0.0,12.3,275.0,1012.1,11.0,,13.6,29.2,352.0,0.34,,,2024-11-26 11:29:19,11,26,11,1,0.0
67.0207,24.8547,3.0,2024-11-26 13:00:00,867.84,0.05,38.73,70.1,10.25,43.26,83.97,5.95,28.6,43.0,0.0,10.7,283.0,1012.0,0.0,,14.9,28.7,166.0,0.19,,,2024-11-26 12:29:19,12,26,11,1,0.0
67.0207,24.8547,4.0,2024-11-26 14:00:00,1415.25,0.21,71.29,27.89,12.64,56.57,101.97,11.91,27.4,55.0,0.0,8.6,290.0,1012.6,1.0,,17.6,28.8,21.0,0.08,,,2024-11-26 13:29:19,13,26,11,1,0.0002777777777777778
67.0207,24.8547,4.0,2024-11-26 15:00:00,1762.39,1.54,80.88,10.01,13.95,69.56,119.87,17.99,26.5,62.0,0.0,6.4,297.0,1012.9,0.0,,18.5,28.7,0.0,0.03,,,2024-11-26 14:29:19,14,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 16:00:00,2510.07,16.32,85.0,1.03,17.64,101.46,160.9,28.88,25.8,65.0,0.0,5.0,300.0,1013.4,0.0,,18.8,28.3,0.0,0.02,,,2024-11-26 15:29:19,15,26,11,1,0.0002777777777777778
67.0207,24.8547,5.0,2024-11-26 17:00:00,3471.37,39.34,82.25,0.0,21.93,150.09,220.26,39.01,25.2,68.0,0.0,4.9,298.0,1013.7,0.0,,18.9,27.9,0.0,0.01,,,2024-11-26 16:29:19,16,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 18:00:00,4165.65,53.64,79.51,0.0,24.08,191.14,269.23,43.06,24.8,71.0,0.0,4.8,318.0,1013.9,0.0,,19.1,27.5,0.0,0.01,,,2024-11-26 17:29:19,17,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 19:00:00,4219.06,57.22,76.77,0.0,22.41,195.62,275.14,37.49,24.2,73.0,0.0,1.9,22.0,1013.7,0.0,,19.2,27.4,0.0,0.0,,,2024-11-26 18:29:19,18,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 20:00:00,3685.0,47.83,74.03,0.0,17.64,166.34,238.52,24.32,23.6,76.0,0.0,3.1,10.0,1013.2,0.0,,19.2,26.6,0.0,0.0,,,2024-11-26 19:29:19,19,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 21:00:00,3097.53,32.19,73.34,0.0,14.78,144.8,211.07,16.97,23.0,79.0,0.0,5.2,340.0,1012.9,0.0,,19.2,25.7,0.0,0.0,,,2024-11-26 20:29:19,20,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 22:00:00,2429.96,12.29,69.92,0.68,12.52,124.12,186.09,12.79,22.6,81.0,0.0,4.1,358.0,1012.8,0.0,,19.2,25.5,0.0,0.0,,,2024-11-26 21:29:19,21,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-26 23:00:00,1762.39,0.69,56.21,13.05,10.25,98.54,156.9,9.5,22.4,83.0,0.0,2.8,18.0,1012.6,0.0,,19.3,25.5,0.0,0.0,,,2024-11-26 22:29:19,22,26,11,1,0.0
67.0207,24.8547,5.0,2024-11-27 00:00:00,1241.68,0.0,37.01,37.19,8.7,76.89,131.12,7.35,22.1,86.0,0.0,1.5,21.0,1012.5,0.0,,19.7,25.6,0.0,0.0,,,2024-11-26 23:29:19,23,26,11,1,0.0
67.0207,24.8547,4.0,2024-11-27 01:00:00,961.3,0.0,28.1,52.93,7.99,63.21,113.83,6.4,22.3,86.0,0.0,1.1,351.0,1012.3,0.0,,19.9,26.0,0.0,0.0,,,2024-11-27 00:29:19,0,27,11,2,-0.0002777777777777778
67.0207,24.8547,4.0,2024-11-27 02:00:00,921.25,0.0,29.47,55.07,8.11,57.95,106.85,6.9,22.7,84.0,0.0,1.3,254.0,1012.5,0.0,,19.9,26.3,0.0,0.0,,,2024-11-27 01:29:19,1,27,11,2,0.0
67.0207,24.8547,4.0,2024-11-27 03:00:00,1361.85,0.89,52.09,35.41,10.37,67.14,119.16,11.91,22.9,86.0,0.0,2.3,247.0,1012.9,0.0,,20.5,26.6,0.0,0.0,,,2024-11-27 02:29:19,2,27,11,2,0.0
67.0207,24.8547,5.0,2024-11-27 04:00:00,2109.53,19.45,69.92,19.31,13.35,81.4,139.41,17.23,24.2,82.0,0.0,4.4,277.0,1013.7,0.0,,21.0,27.9,57.0,0.04,,,2024-11-27 03:29:19,3,27,11,2,0.0002777777777777778
67.0207,24.8547,5.0,2024-11-27 05:00:00,2136.23,26.6,64.43,28.61,13.11,77.63,136.26,18.24,26.6,73.0,0.0,4.6,259.0,1014.2,0.0,,21.4,30.5,227.0,0.16,,,2024-11-27 04:29:19,4,27,11,2,0.0
67.0207,24.8547,4.0,2024-11-27 06:00:00,1375.2,12.52,43.87,59.37,10.61,58.92,113.26,13.81,28.5,60.0,0.0,8.6,250.0,1014.4,0.0,,20.0,31.0,407.0,0.31,,,2024-11-27 05:29:19,5,27,11,2,-0.0002777777777777778
67.0207,24.8547,3.0,2024-11-27 07:00:00,397.21,1.4,8.65,103.0,4.41,32.22,76.88,2.34,29.4,55.0,0.0,9.8,246.0,1013.9,0.0,,19.5,31.5,550.0,0.42,,,2024-11-27 06:29:19,6,27,11,2,-0.0002777777777777778
67.0207,24.8547,3.0,2024-11-27 08:00:00,353.81,1.01,6.6,104.43,3.87,29.98,72.92,1.65,29.9,53.0,0.0,11.4,245.0,1012.9,13.0,,19.4,32.3,638.0,0.49,,,2024-11-27 07:29:19,7,27,11,2,0.0
67.0207,24.8547,3.0,2024-11-27 09:00:00,367.16,1.09,7.45,101.57,3.93,29.58,71.55,1.63,30.0,53.0,0.0,12.3,245.0,1011.8,12.0,,19.5,32.2,622.0,0.49,,,2024-11-27 08:29:19,8,27,11,2,0.0
67.0207,24.8547,3.0,2024-11-27 10:00:00,380.52,1.2,8.83,97.27,4.11,29.43,71.9,1.8,29.9,54.0,0.0,12.4,248.0,1010.9,17.0,,19.5,31.8,572.0,0.45,,,2024-11-27 09:29:19,9,27,11,2,0.0
67.0207,24.8547,3.0,2024-11-27 11:00:00,410.56,1.24,11.31,89.41,4.71,29.82,73.22,2.22,29.6,56.0,0.0,12.1,253.0,1010.5,10.0,,19.8,31.6,468.0,0.38,,,2024-11-27 10:29:19,10,27,11,2,0.0
67.0207,24.8547,3.0,2024-11-27 12:00:00,447.27,0.73,15.25,82.25,5.01,30.41,75.55,2.56,29.1,57.0,0.0,11.6,258.0,1010.4,2.0,,19.6,31.1,327.0,0.28,,,2024-11-27 11:29:19,11,27,11,2,0.0
